plylstSeq,title,tag,like,songIds
446042950,"유니크한 당신을 위해, 감각적인 힙스터 팝! (정기연재)", #유니크 #감각적인 #트렌디 #취향저격 #매장음악 #편집샵 #일렉 #팝 #일상 #기분전환 ,12734,33472162 35366181 36312983 36342770 36327149 36218001 36251403 36094809 34859500 107080611 36339436 36367745 35644911 36365668 36408492 34267130 33118680 36218906 35801929 35884406 36363676 36316019 36290288 107870739 36296432 35393333 36218057 36255835 36266002 35235645 36118673 36091928 35979881 36314272 36247895 36187347 36286974 35701106 35657889 35664833 33809033 35885463 36136502 35487965 36009055 32922706 36266478 34755553 35757890 36065511
457905480,이거야말로 진정한 힙한 일렉팝!, #일렉팝 #기분전환 #힙한 #트렌디 #팝 #펍 #라운지 #일렉트로니카 #신나는 ,1779,8287788 30272722 31495070 30575234 3116866 31092393 30910326 31183204 9608380 31349959 31656530 8161774 30271730 8301256 5716951 31842269 30259938 30477713 30846632 4118346 8268343 30305179 30436597 31699714 32318749 32249218
522485822,호불호 안 갈리는 모두의 취향저격 pop, #매력적인 #중독성 #도입부 #트랜디 #세련된 #팝 #기분전환 #취향저격 #드라이브 ,29,32985298 34088392 35564329 35099559 35254224 32991424 35828120 32471822 35192384 34626762 32602508 34071880 107452983 107641001 33244215 33413581 30348141 31990462 35494315 34190921 33756024 35024025 35225781 33658563 32455981 33734874 31469514 32626405 35986021 107467577 34546229 33361027 33506440 33124832 33486215 30731328 32887963 32578396 35986019
519230512,편집샵에서 나올 것만 같은 트렌디한 K-POP, #매장음악 #케이팝 #아이돌 #수록곡 #트렌디 #힙스터 #패션 #편집샵매장 ,147,32445340 34491914 8217165 32941077 35563101 34239757 34153242 35563097 35710885 36078776 30736438 31189089 33809350 35730564 32130399 31147215 35993853 32043722 30019703 36269723 7900822 35803948 34847379 34071985 35756526 35716387 35692455 33594896 32079960 35389046 32636657 33016660 32393676 33016662
507048773,애플 광고에 나올 것 같아! 세련미 넘치는 감각적인 POP, #Pop #감각적인 #애플 #광고음악 #apple #세련된 #치명 #팝 #트렌디 #기분전환 ,220,36267090 33004567 32953781 32076438 32159968 30984235 30830614 31043503 33485745 33306891 32766464 32389278 33629006 35723567 33353957 32781580 31945939 33061157 32786655 32021045 33393193 31389404
473586900,감각적인 비트와 트렌디한 '해외 랩/힙합', #랩 #그루브 #느낌있는 #빈티지 #SWAG #분위기 #트렌디 #비트 #Hip_Hop #해외랩힙합 ,551,36345253 36334788 36329757 36305482 36309225 36309226 36191626 35511980 36161566 36105413 36075678 36050688 36029410 36021357 35836524 35813541 35763756 35730703 35708514 35557004 35505236 35484507 35457832 35457834 35456085 35451995 35400650 35359345 35326893 35325735 35313001 35254730 35246408 35251203 35251204 35196772 34869924 35118191 35118186 35023896 35021855 35039954 34942349 34816027
520172561,⋆ 트렌디한 POP SONG ⋆, #Pop #트렌디 #신곡 #업데이트 #새로운 #신나는 #해외 #데일리 #팝송 #도입부 ,73,36398219 36398221 36394195 36401124 36397746 36397739 36397740 36397741 36345662 36405725 36403429 36397722 36411228 36408583 36403579 36397763 36401090 36402423 36398177 36398176 36403391 36390134 36381791 36387250 36385026 36390292 36389890 36375604 36381788 36396519 36379006 36396325 36387025 36378747 36378748 36378754 36384964 36385165 36378793 36390045 36378091 36378737 36390135 36391468 36386676 36388579 36383449 36388119 36384650 36388483
519556548,긍정 에너지 넘치는 상쾌한 POP, #Pop #신나는 #아침 #출근길 #자신감 #기분전환 #드라이브 #노동요 #팝 #트렌디 ,369,35777992 34338380 33637058 35652679 35823669 35957990 34536014 32946516 33399455 35822593 35836527 35681736 35643857 35843975 35560116 35563510 31895632 30679327 34870675 33262153 33464865 34183974 35918334 35732828 35866772 35709960 34839325 35743320 35613855 33618640
448051939,청량감 가득! 언제 들어도 기분 좋아지는 EDM 플레이리스트, #EDM #청량감 #트렌디 #하우스 #트로피컬 #프로그레시브 #퓨쳐하우스 #딥하우스 #드라이브 #휴가 ,572,5700410 34998302 5484740 30063261 35155359 32103542 30431773 5730946 5709660 32948936 30575236 8242519 34502539 30076787 30460887 31348983 32272772 5703793 4525744 32650495 30597281 4656852 31588314 30436536 31218253 5800067 30162312 30968546 32419481 31617692 31653122 32130670 32364578 32595719 8211604 31401801 31428819 30509864 7887374 3983714 6746862 7856102 9606567 30116535 30775920 5601287 4049267 30011633 33758708 5385308
405355958,아직 안 들어봤어? 들으면 빠질 수밖에 없는 매력적인 POP, #도입부 #퇴근길 #드라이브 #기분전환 #띵곡 #팝 #Pop #매력적인 #트렌디 ,4709,35823669 35860486 34161943 32906251 35843975 36051457 32809533 35340833 31069208 34545693 32508556 32133941 32775784 32972053 33631728 36391470 32718868 32088529 31314294 31694032 33824788 106728719 106720243 32205601 30006893 34530532 32373683 106791878 31864036 32328834 32569780 30870460 32626300 31153244 31318690 32076104 31321229 31279492 31043469 31805782 32004458 32155322 32926216 24142024 32708317 33221535 32668286 32929406 32331005 33225208
521375174,요즘 인기있는 JPOP 최신 인기곡 플레이리스트!, #JPOP #제이팝 #해외음악 #일본음악 #최신 #인기 #명곡 #트렌디 ,28,33189115 33455399 33199412 34162600 34561137 34561131 35508559 35508558 33972308 35844307 33349500 35958159 35958166 34426143 34959662 33273438 33336044 33253475 34772806 34256232
455778553,'멜로너 PICK!' 스테디 TRENDY POP (매주 업데이트), #멜로너 #트렌디 #Pop #취향저격 #기분전환 #드라이브 #신나는 ,14550,7886530 36448955 708751 35381455 35319454 34695609 31949560 36033089 3034803 36408583 36402393 35858877 36388579 35879948 34656027 35920036 36062346 30462510 106317167 36348342 36361182 106238199 34577985 36322781 36256178 32465907 31867186 31429172 1584095 31805443 8141237 5685860 4305226 30292102 33589264 452072 35858880 32031772 32883950 2363278 35826600 34531705 31127055
524937641,Challenge/Shorts/Tiktok/Trend - 20230521, #유행 #틱톡 #trend #Trendy #challenge #쇼츠 #shorts #youtube #TikTok #소크라테스 ,3,1542772 5382981 34760032 108884157 34659331 36331121 35454426 36356993 36411342 35985167 36416114 36427843 35546497 36356996 36110996 36145589 35279784 34539687 4105654 33867016 36136159 35339235 33542479 9611490 31636899 35535827 8037843 35663578 30188113 33623210 31029291 36122858 36206260 36374777 31768993 36355817 36391514 3474569 35930943 5530476
470443695,2019년도 추천 명반과 수작인 앨범, #결산 #명반 #2019 #수작 #추천앨범 #추천명반 #국내음악 #추억 #트렌디 #마무리 ,66,31532642 31532643 31545466 31545469 31545274 31545275 31547688 31547690 31551382 31551384 31551934 31551938 31556500 31556511 31536152 31569342 31569905 31569908 31576657 31576667 31579684 31582706 31582707 31584880 31584883 31587649 31587655 31597980 31597981 31601133 31601134 31605779 31605788 31614103 31614109 31614806 31614809 31615308 31615306 31617588 31617590 31614897 31601887 31601888 31629233 31629235 31635187 31635188
461413464,도입부부터 심상치 않아! 힙한 느낌 가득한 Unique Pop (2), #매장음악 #힙스터 #세련된 #감각적인 #트렌디 #기분전환 #드라이브 #신나는 #느낌있는 ,234,36050897 36330172 35906445 36042655 35872154 35693472 35633345 35021002 34726636 34157074 34033169 34041498 33905920 32872969 33653310 33681310 33554460 30059485 33410152 33500791 33527893 33426534 33320237 32176284 32960990 33283696 33326930 31948050 33299423 32857751 33214891 33232212 33264469 33218437 9648232 32883881 32883949 30059371 32287353 32932042 31760413 30872449 31367427 33028100 31256614 30939673 30889748 31696994 31750603 32600456
485993460,"기분좋은 스무스함, 잔잔함_부드러운 트렌디 POP", #휴식 #팝 #트렌디 #부드러운 #잔잔한 #사랑 #카페 #감성 #기분좋은 ,59,33018509 35059557 34292948 34307220 34748633 35297573 33421225 35431149 34430484 36331135 36318086 36284263 33326939 32182972 32158674 36087686 36028452 32197999 35303667 36123039 35616951 35837495 35962851 35847586 35660062 35495701 35499539 35270310 35479963 35455441 35383375 32108211 35270308 35258497 33880688 33741355 32188736 34859040 34941582 34901527 34836243 34864406 34832334 34736355 34385001 33502105 32802299 3852772 4033715 34577985
478181680,글로벌 유튜브 송 차트 (5월 12일자), #유튜브 #트렌디 #youtube #인기곡 #기분전환 #드라이브 ,2100,36291497 36455385 36316638 36206259 36408669 36355817 36331121 36346828 35555215 36038435 36198444 36411342 36430773 36425257 35912085 36215556 36356993 36355143 35929424 36439520 36393771 36335678 36330595 36085865 35919343 35736776 3143269 36129292 35542908 36439655 36416114 36427182 35876294 36150760 36391236 35985167 4169636 36157423 34345923 35041306 33096519 35806769 36068866 36198439 36033089 36430774 4742955 36198453 36318125
504420563,영앤리치 인플루언서의 신나는 팝송 플레이리스트 ✧, #감성 #기분전환 #트렌디 #드라이브 #자신감 #휴식 #출퇴근길 #신나는 #센치하게 #외출 ,874,5557084 30139546 31385641 3876993 5553510 31013032 33108168 30473255 5477664 8175872 4733795 33189413 3835596 32993141 32332834 33546922 3918300 106741767 34046836 2120273 32230144 31090508 33940933 31567235 32159965 32724313 34211576 31945916 31069908 33718248 8172168 30105103 32142977 32691479 4629484 33037405 30353173 34246831 31144081 4073498 32309450 30227238 31644014 32332636 32192313 31265060 32824115 34248835 32192978
508844633,국내와 해외의 만남! 아티스트 컬래버레이션 POP, #컬래버레이션 #피처링 #팝 #케이팝 #기분전환 #국내 #해외 #트렌디 ,106,36445352 33998510 36110998 36389340 36261089 31851107 35950539 32058612 31168059 33277186 32465907 32106199 34317397 32889003 32937332 32934323 35216427 8034004 32957682 35738070 33416508 31717168 34110745 34748335 33368170 31901111 32198054 33819473 33206787
480112614,주사장 플레이 리스트!, #트위치 #주다사 #주사장 #갬성 #외힙 #트렌디 #둠칫둠칫 ,527,34701205 34742871 34718988 34678391 34761617 34752819 34759982 34304057 34456842 34755828 34682019 34737781 34592304 34545293 34554101 34669012 34440549 34746580 34631455 33612234 34263686 33978272 34626699 34754181 34761229 34590693 34748633 34657103 34625292 32158135 34385886 34018465 34674955 33070233 34715679 34503743 34069613 34659234 33463374 35303667 33782327 33484532 32618306 35782015 32551067 33883910 32006702 32985215 32014289 33283874
524528375,트렌디한 외국 힙합, #외국힙합 #힙_합 #트렌디 #드라이브 ,4,31891021 35254730 35196772 31889995 33211557 32272022 31402672 35730911 106734399 32508671 106734383 34537027 31888875 32576650 31342203 36075678 33164488 30379942 36117870 34129944 35882684 30745653 32460818 36080919 35325735 30844731 31979009 33276263 34041434 30305325 33897506 33164469 31067533 33471194 33760594 34097455 33516250 34561129 36184159 7871016 31105482 34028150 31839502 31067528 32218206
459500905,인싸들만 듣는다는 트렌디하고 기분좋은 사운드의 POP, #Pop #기분전환 #매장음악 #신나는 #트렌디 #드라이브 #팝 #세련된 ,2163,32691732 36065263 35705027 35524459 34741896 34596792 34606623 34183974 33883914 34068330 33688154 33675942 33587059 33261202 31882578 31627069 32378036 31670533 32030715 32288739 31626713 32299466 30642873 31751227 31428823 32006703 31760399 31764404 31686078 31046347 31105730 8121576 31173511 31807391 30124667 31738265 31580801 31811495 31735762 31842773 31091994 30788302 31336691 31194234 31806643 31318223 31729606 31056555 31438739 31443999
484585669,도입부부터 느낌있고 감각적인 POP, #감각적인 #매력적인 #드라이브 #매장음악 #팝 #느낌있는 #그루브 #도입부 #취향저격 #트렌디 ,3634,32077719 32560371 31532965 32864823 32714490 32918760 27006445 32515551 33521399 32456992 31750133 31127559 32485091 31250137 32157925 7998924 32420293 32721867 32595768 32004450 30884487 32290223 32907860 30348139 31882578 31758979 31635501 32576650 32174069 32355467 32639978 32192963 33938113 32839215 30725077 32370223 33623384 33660949 31862693
457627506,HOT TRENDY 놓쳐선 안될 '해외 포크/블루스' (매주 업데이트), #트렌디 #포크 #블루스 #감성 #인기곡 #컨트리 #잔잔한 #취향저격 #최신 ,915,36426690 36460229 36268968 36434056 36434085 36406907 36411454 36402252 36413814 36392482 36401240 36388294 36368158 36364028 36349142 36356963 36346612 36352019 36348485 36101183 36214739 36301777 36309180 36306467 36306027 36310539 36293109 36286159 36260404 36274285 36259060 36214287 36246311 36202160 36218966 36147211 36144738 36141091 36110307 36109121 36074613 36057595 36026299 35708919 36046918 35995892 36024287 35993526 35987906 35964467
504254904,"#20 좋아하게 될 R&B의 분위기, 그리고 리듬감", #알앤비 #잔잔한 #감성 #트렌디 #오후 #분위기의 ,137,36468431 36471600 36470077 36467631 36464115 36464898 36450975 36450973 36449914 36447978 36430965 36421588 36418817 36424067 36424889 36421590 36406045 36421589 36406044 36421592 36410581 36405913 36396052 36394201 36391374 36391421 36381764 36374617 36372242 36372243 36370049 36371557 36307988 36370562 36371798 36368356 36368399 36371558 36365073 36370563 36368355 36370598 36371799 36368359 36359255 36370599 36283862 36334387 36348291 36338238
498383770,"가볍게! 흥겹게! 외출준비하며 듣는, 기분전환 POP", #기분전환 #외출 #드라이브 #트렌디 #듣기좋은 #신나는 #흥겨운 #밝은 #팝 #Pop ,109,34859036 33748846 33802554 33654467 31838974 32717112 36387164 33415166 33662330 33684929 33641215 33793361 34992357 33416084 35061921 33399127 34508451 34855217 35058327 33685133 35217595 32857898 33629044 33641194 32584679 33288251 33813018 36096609 33808698 34508450 33031988 33319640 33795607 33766462 33526406 32283976 33558773 35058243 35360573 36418787
468742344,노래는 내귀에 맡겨~~1(계속추가중), #드라이브 #노동요 #데이트 #출근길 #퇴근길 #트렌디 #팝 #Pop ,67,33502105 30653897 31975602 31912773 31982249 30059615 31990258 31627625 26999108 31416498 31135466 32235936 31699958 4309487 31094202 31509376 32064413 31428178 31351144 31017955 31168059 497106 31925309 5551570 32030602 30534103 31428177 31117648 30591481 31889596 31396150 30695304 32069055 31094200 30779237 30003040 31367630 31741131 30747402 31001648 32047061 31341512 8037851 5418989 31045133 31677271 30663066 31293674 30760060 30588455
423323959,페스티벌 시즌! 필청 플레이리스트, #페스티벌 #라이브 #콘서트 #트렌디 #흥겨운 #즐거운 #시작 #매장음악 #댄스 #팝 ,1532,32523315 34521597 33371431 35610774 36233200 36303840 34018465 36122004 36411782 35099540 34836243 34528324 33711451 35557571 32375186 30951904 31933185 35247439 31842269 5451990 31861901 32970198 34805932 31209593 31379560 31886426 32523311 30271730 4688414 1763985
499981492,팝덕후 취향저격한 감각적인 방탄소년단[BTS] ᴘʟᴀʏʟɪsᴛ, #방탄소년단 #팝 #Pop #트렌디 #감성 #기분전환 #드라이브 #힙합 #감각적인 #신나는 ,62,30637983 31266282 31877459 31379560 35331586 36313117 36452742 34769767 35888479 35888482 32399828 31737199 31737200 36241824 31890540 33998510 31737198 35779025 31854705 31867358 32606675 32927588 31266292 31266300 31266286 31737197 32872978 33507137 33666269 35849863 36313119 32962258 33865989 35665282 35888480 35888485 31948745 32399829 32441414 32233608 32458621 34461065 30637985 8167308 31266289 31085241 31085239 30637989 8167313
